id,Acanthostigma.sp1.,Acrogenospora.carmichaeliana,Actidium.hysterioides,Alutaceodontia.alutacea,Amphinema.byssoides,Amphisphaerella.dispersella,Amphisphaeria.bertiana,Amylocorticiellum.cremeoisabellinum,Amylocorticiellum.subillaqueatum,Amylocorticium.cebennence,Amylocorticium.pedunculatum,Amylocystis.lapponica,Amyloporia.sinuosa,Amylostereum.chailletii,Amyloxenasma.grisellum,Annulohypoxylon.multiforme,Antrodia.albobrunnea,Antrodia.macra,Antrodia.pulvinascens,Antrodia.serialis,Antrodia.xantha,Antrodiella.pallescens,Antrodiella.romellii,Aphanobasidium.pseudotsugae,Arachnopeziza.aurata,Arachnopeziza.cf.aranea,Arachnopeziza.cornuta,Arachnopeziza.joannea,Arachnopeziza.sp.nov,Arachnopeziza.sp1.,Arachnopeziza.sp3.,Armillaria.borealis,Arrhenia.epichysium,Artomyces.cristatus,Artomyces.pyxidatus,Ascocorticium.anomalum,Ascocoryne.cylichnium,Ascocoryne.sarcoides,Asterodon.ferruginosus,Asterostroma.laxum,Athelia.acrospora,Athelia.decipiens,Athelia.epiphylla.coll,Athelia.neuhoffii,Athelopsis.glaucina,Athelopsis.subinconspicua,Auricularia.auricula-judae,Basidiodendron.caesiocinereum,Basidiodendron.cinereum,Basidioradulum.crustosum,Bertia.moriformis,Bisporella.citrina,Bjerkandera.adusta,Boidinia.furfuracea,Bolbitius.reticulatus,Boliniaceae.sp1.,Botryobasidium.botryosum,Botryobasidium.conspersum,Botryobasidium.intertextum,Botryobasidium.laeve,Botryobasidium.medium,Botryobasidium.obtusisporum,Botryobasidium.subcoronatum,Botryohypochnus.isabellinus,Butyrea.luteoalbum,Byssomerulius.corium,Byssoporia.terrestris,Cabalodontia.bresadolae,Cabalodontia.cretacea,Cabalodontia.subcretacea,Calocera.cornea,Calocera.furcata,Calocera.viscosa,Calycellina.guttulifera,Calycellina.ochracea,Calycellina.sp1.,Calyptella.sp1.,Camarops.lutea/pugillus.complex,Camarops.tubulina,Capitotricha.bicolor,Capronia.cf.mansonii,Capronia.cf.pilosella,Capronia.cf.semi-immersa,Capronia.sp4.,Capronia.sp5.,Ceraceomyces.eludens,Ceraceomyces.microsporus,Ceraceomyces.serpens,Ceraceomyces.tessulatus,Ceratosebacina.longispora,Ceratosphaeria.cf.subferruginea,Ceratosphaeria.lampadophora,Ceratosphaeria.rhenana,Ceratostomella.rostrata,Cerinomyces.crustulinus,Cerioporus.leptocephalus,Cerioporus.mollis,Ceriporia.excelsa,Ceriporia.reticulata,Ceriporia.viridans,Ceriporiopsis.resinascens,Cerrena.unicolor,Chaetoderma.luna,Chaetosphaeria.cf.cupulifera,Chaetosphaeria.myriocarpa,Chaetosphaeria.sp1.,Chaetosphaeria.sp2.,Chaetosphaeria.vermicularioides,Cheimonophyllum.candidissimum,Chlorencoelia.versiformis,Chlorociboria.aeruginascens,Chlorociboria.aeruginosa,Chrysomphalina.chrysophylla,Ciliolarina.aff.pinicola,Ciliolarina.cf.laetifica,Ciliolarina.concortica,Ciliolarina.neglecta,Ciliolarina.sp1.,Cinereomyces.lindbladii,Cistella.cf.geelmyedenii,Cistella.cf.improvisa,Cistella.cf.microspora,Cistella.sp1.,Cistella.sp2.,Cistella.sp3.,Cistella.sp4.,Cistella.sp5.,Cistella.sp6.,Cistella.sp8.,Claussenomyces.atrovirens,Clavulicium.delectabile,Colacogloea.peniophorae,Conferticium.ochraceum,Conferticium.ravum,Coniochaeta.subcorticalis,Coniophora.arida,Coniophora.olivacea,Coniophora.puteana,Coronicium.alboglaucum,Coronophora.sp.nov,Corticium.boreoroseum,Corticium.polygonioides,Corticium.roseum,Crepidotus.calolepis,Crepidotus.cesatii,Crepidotus.pallidus,Crepidotus.subverrucisporus,Crocicreas.sp1.,Crustoderma.corneum,Crustoderma.dryinum,Crustoderma.efibulatum,Cryptodiscus.foveolaris,Cryptodiscus.pallidus,Cryptodiscus.pini,Cudonia.confusa,Cyathicula.sp1.,Cyathicula.sp2.,Cylindrobasidium.evolvens,Cystoderma.jasonis,Dacrymyces.adpressus,Dacrymyces.lacrymalis,Dacrymyces.macnabbii,Dacrymyces.microsporus,Dacrymyces.minor,Dacrymyces.minutus,Dacrymyces.ovisporus,Dacrymyces.sp1.,Dacrymyces.sp2.,Dacrymyces.stillatus,Dacrymyces.tortus,Dacryobolus.karstenii,Dacryobolus.sudans,Daldinia.concentrica,Dialonectria.cf.episphaeria,Diatrype.stigma,Diatrypella.sp1.,Dichostereum.boreale,Ditiola.peziziformis,Durella.melanochlora,Echinosphaeria.canescens,Echinosphaeria.cincinnata,Elmerina.caryae,Endoxyla.macrostoma,Endoxyla.parallela,Endoxyla.rostrata,Entoloma.depluens,Eutypa.flavovirens,Exidia.glandulosa,Exidia.repansa,Exidia.saccharina,Exidiopsis.calcea,Exidiopsis.effusa,Flagelloscypha.sp1.,Flammulaster.limulatus,Flaviporus.citrinellus,Fomes.fomentarius,Fomitopsis.betulina,Fomitopsis.pinicola,Fomitopsis.rosea,Galerina.hypnorum,Galerina.marginata,Galerina.mniophila,Galerina.pumila,Galerina.stylifera,Galzinia.incrustans.coll,Ganoderma.applanatum,Gelatoporia.dichrous,Globulicium.hiemale,Gloeocystidiellum.convolvens,Gloeocystidiellum.leucoxanthum,Gloeocystidiellum.luridum,Gloeocystidiellum.porosum,Gloeodontia.subasperispora,Gloeophyllum.sepiarium,Gloeoporus.pannocinctus,Gloeoporus.taxicola,Gloiothele.citrina,Glonium.nitidum,Godronia.urceolus,Gorgoniceps.aridula,Gorgoniceps.hypothallosa,Gymnopilus.penetrans,Gymnopilus.picreus,Gymnopus.androsaceus,Gymnopus.confluens,Gymnopus.dryophilus,Gyromitra.infula,Hamatocanthoscypha.laricionis,Hamatocanthoscypha.sp.nov,Hamatocanthoscypha.sp1.,Hamatocanthoscypha.sp2.,Hamatocanthoscypha.sp3.,Hamatocanthoscypha.straminella,Helicobasidium.sp1.,Helminthosphaeria.aff.carpathica,Helminthosphaeria.aff.odontiae,Helminthosphaeria.aff.pilifera,Helminthosphaeria.cf.gibberosa,Helminthosphaeria.ludens,Helminthosphaeria.sp1.,Helminthosphaeriaceae.sp.nov.,Helvella.macropus,Hemimycena.sp1.,Henningsomyces.candidus,Henningsomyces.pienikarva,Hericium.cirrhatum,Hericium.coralloides,Hilberina.aff.moseri,Hilberina.aff.munkii,Hilberina.cf.caudata,Humaria.hemisphaerica,Hyalopeziza.millepunctata,Hyaloscypha.albohyalina,Hyaloscypha.aureliella,Hyaloscypha.diabolica,Hyaloscypha.epiporia,Hyaloscypha.fuckelii,Hyaloscypha.intacta,Hyaloscypha.latispora,Hyaloscypha.leuconica,Hyaloscypha.quercicola,Hyaloscypha.sp1..nov.,Hyaloscypha.spiralis,Hyaloscypha.vitreola,Hymenochaete.fuliginosa,Hymenochaetopsis.tabacina,Hymenoscyphus.sp2.,Hymenoscyphus.sp3.,Hymenoscyphus.vikgultorum,Hyphoderma.cremeoalbum,Hyphoderma.definitum,Hyphoderma.incrustatum,Hyphoderma.obtusiforme,Hyphoderma.occidentale,Hyphoderma.roseocremeum,Hyphoderma.setigerum,Hyphoderma.sibiricum,Hyphodiscus.hemiamyloideus,Hyphodiscus.hymeniophilus,Hyphodontia.abieticola,Hyphodontia.alutaria,Hyphodontia.barba-jovis,Hyphodontia.curvispora,Hyphodontia.efibulata,Hyphodontia.pallidula,Hyphodontia.subalutacea,Hypholoma.fasciculare,Hypholoma.polytrichi,Hypochnicium.albostramineum,Hypochnicium.bombycinum,Hypochnicium.polonese,Hypochnicium.punctulatum,Hypochnicium.subrigescens,Hypochnicium.wakefieldiae,Hypomyces.rosellus,Hypomyces.semitranslucens,Hypoxylon.fuscum,Hypoxylon.rubiginosum,Hysterium.pulicare,Hysterographium.fraxini,Immersiella.caudata,Inonotus.obliquus,Irpex.litschaueri,Ischnoderma.benzoinum,Jaapia.ochroleuca,Junghuhnia.collabens,Junghuhnia.luteoalba,Kirschsteiniothelia.cf.atra,Kuehneromyces.lignicola,Kuehneromyces.mutabilis,Kurtia.argillacea,Lachnella.sp1.,Lachnum.corticale,Lachnum.pudibundum,Lachnum.sp1.,Lachnum.sp2.,Lachnum.virgineum,Laetinaeria.aff.uvidula,Lasiosphaeria.hirsuta/tuberculosa.complex,Lasiosphaeria.ovina,Lasiosphaeria.pyramidata,Laxitextum.bicolor,Lentaria.afflata,Lentinellus.castoreus,Lentinellus.flabelliformis,Lentinellus.micheneri,Lentinellus.ursinus,Lentinus.substrictus,Lentomitella.cirrhosa,Lentomitella.crinigera,Lentomitella.tomentosa,Lenzites.betulina,Leptodontidium.trabinellum,Leptoporus.mollis,Leptosporomyces.galzinii,Leptosporomyces.septentrionalis,Leucogyrophana.romellii,Leucogyrophana.sororia,Leucoscypha.leucotricha,Lophiostoma.cf.quadrinucleatum,Lophiostoma.compressum,Lophiostoma.curtum,Lophiostoma.sp1.,Lophiotrema.boreale,Lophium.mytilinum,Megacollybia.platyphylla,Melanomma.cf.fuscidulum,Melanomma.pulvis-pyrius,Melanomma.subdispersum,Melanopsamma.pomiformis,Melanospora.caprina,Menispora.cf.glauca/caesia,Merismodes.anomala,Merulius.tremellosus,Metulodontia.nivea,Mollisia.sp1.,Mollisia.sp2.,Mollisia.sp3.,Mollisia.sp4.,Mucronella.calva,Mycena.algeriensis,Mycena.amicta,Mycena.epipterygia,Mycena.galericulata,Mycena.galopus,Mycena.haematopus,Mycena.laevigata,Mycena.leptocephala,Mycena.metata/filopes,Mycena.rubromarginata,Mycena.sanguinolenta,Mycena.silvae-nigrae,Mycena.stipata,Mycena.tintinnabulum,Mycena.viridimarginata,Mycoacia.aurea,Mycoacia.fuscoatra,Mytilinidion.mytilinellum,Myxarium.sp1.,Natantiella.ligneola,Nectria.peziza,Nemania.atropurpurea,Nemania.dark.sp.,Nemania.genea,Nemania.serpens,Neobulgaria.lilacina,Neodasyscypha.cerina,Niesslia.sp.,Oligoporus.alni,Orbilia.auricolor,Orbilia.delicatula,Orbilia.sp1.,Orbilia.sp2.,Orbilia.sp3.,Orbilia.sp4.,Orbilia.sp5.,Orbilia.sp6.,Orbilia.sp7.,Orbilia.sp8.,Otidea.tuomikoskii,Oxyporus.corticola,Panellus.mitis,Panellus.serotinus,Panus.conchatus,Patinellaria.sanguinea,Paullicorticium.pearsonii,Paullicorticium.seorsum,Peniophora.incarnata,Peniophora.laurentii,Peniophora.nuda,Peniophora.pithya,Peniophora.polygonia,Peniophora.violaceolivida,Peniophorella.guttuliferum,Peniophorella.pallida,Peniophorella.praetermissa,Peniophorella.pubera,Perenniporia.subacida,Peziza.cf.arvernensis,Pezizella.sp1.,Pezizella.sp2.,Phaeohelotium.sp1.,Phaeohelotium.sp2.,Phaeohelotium.sp3.,Phanerochaete.calotricha,Phanerochaete.laevis,Phanerochaete.sordida,Phanerochaete.velutina,Phellinus.ferrugineofuscus,Phellinus.igniarius.coll,Phellinus.laevigatus,Phellinus.lundellii,Phellinus.nigrolimitatus,Phellinus.tremulae,Phellinus.viticola,Phialocephala.piceae,Phlebia.centrifuga,Phlebia.femsjoeensis,Phlebia.lilascens.coll,Phlebia.livida,Phlebia.radiata,Phlebia.rufa,Phlebia.segregata,Phlebia.serialis,Phlebia.subserialis,Phlebia.subulata,Phlebia.tuberculata,Phlebiella.christiansenii,Phlebiopsis.gigantea,Phloeomana.clavata,Phloeomana.hiemalis,Phloeomana.speirea,Pholiota.flammans,Pholiota.scamba,Pholiota.squarrosa,Pholiota.tuberculosa,Piloderma.bicolor,Piloderma.byssinum,Piloderma.olivaceum,Piloderma.sp1.,Piloderma.sphaerosporum,Pisorisporium.sp.,Platystomum.obtectum,Pleurotus.pulmonarius,Pluteus.cervinus,Pluteus.podospileus,Pluteus.semibulbosus,Polydesmia.pruinosa,Postia.caesia,Postia.fragilis,Postia.guttulata,Postia.leucomallella,Postia.ptychogaster,Postia.rennyi,Postia.sericeomollis,Postia.tephroleuca,Postia.undosa,Propolis.farinosa,Propolis.sp1.,Protodontia.piceicola,Protodontia.subgelatinosa,Protounguicularia.transiens,Pseudocosmospora.vilior,Pseudographis.pinicola,Pseudohydnum.gelatinosum,Pseudoplectania.nigrella,Pseudotomentella.flavovirens,Pseudotomentella.griseopergamacea,Pseudotomentella.humicola,Pseudotomentella.mucidula,Pseudotomentella.nigra,Pseudotomentella.tristis,Psilocistella.cf.conincola,Psilocistella.obsoleta,Psilocistella.sp.tummakarva,Psilocistella.sp2.,Psilocistella.sp3.,Psilocistella.sp4.,Psilocistella.sp5.,Psilocistella.sp6.,Pycnoporellus.fulgens,Radulomyces.confluens,Rectipilus.fasciculatus,Repetobasidium.vile,Resinicium.bicolor,Resinicium.furfuraceum,Resupinatus.poriaeformis,Rhizochaete.sulphurina,Rhizochaete.violascens,Rhizoctonia.fusisporus,Rhizoctonia.ochracea,Rhizoctonia.pseudocornigerum,Rhodonia.placenta,Roridomyces.roridus,Schizospora.paradoxa,Scopuloides.rimosa,Scutellinia.scutellata,Scytinostroma.galactinum,Scytinostromella.heterogenea,Sebacina.grisea,Serpula.himantioides,Sidera.lunata,Simocybe.centunculus,Simocybe.haustellaris,Sistotrema.aff.binucleosporum,Sistotrema.aff.farinaceum,Sistotrema.brinkmannii,Sistotrema.coroniferum,Sistotrema.coronilla,Sistotrema.octosporum.coll,Sistotrema.porulosum,Sistotrema.raduloides,Sistotrema.resinicystidium,Sistotrema.sernanderi,Sistotrema.sp.nov.,Sistotremastrum.suecicum,Sistotremella.perpusilla,Skeletocutis.amorpha,Skeletocutis.biguttulata,Skeletocutis.brevispora,Skeletocutis.carneogrisea,Skeletocutis.kuehneri,Skeletocutis.nivea,Skeletocutis.papyracea/subincarnata,Skeletocutis.stellae,Sphaerobasidium.minutum,Sphaerostilbella.berkeleyana,Steccherinum.lacerum,Steccherinum.ochraceum,Stereum.hirsutum,Stereum.rugosum,Stereum.sanguinolentum,Stereum.subtomentosum,Stictis.cf.mollis,Stictis.sp1.,Strossmayeria.basitricha,Strossmayeria.nigra,Stypella.dubia,Stypella.vermiformis,Subulicystidium.longisporum,Suillosporium.cystidiatum,Tapinella.panuoides,Tomentella.badia,Tomentella.botryoides,Tomentella.brevispina,Tomentella.bryophila,Tomentella.cinerascens,Tomentella.coerulea,Tomentella.ellisii,Tomentella.lapida,Tomentella.lateritia,Tomentella.lilacinogrisea,Tomentella.sp1.,Tomentella.sp2.,Tomentella.stuposa,Tomentella.sublilacina,Tomentella.terrestris,Tomentella.umbrinospora,Tomentella.viridescens,Tomentella.viridula,Tomentellopsis.bresadolana,Tomentellopsis.cf.submollis,Tomentellopsis.echinospora,Tomentellopsis.nigra,Tomentellopsis.sp1.,Trametes.hirsuta,Trametes.ochracea,Trametes.pubescens,Trechispora.alnicola,Trechispora.byssinella,Trechispora.cohaerens,Trechispora.farinacea,Trechispora.hymenocystis,Trechispora.kavinioides,Trechispora.laevis,Trechispora.microspora,Trechispora.minima,Trechispora.stellulata,Tremella.foliacea,Tretomyces.cf.microsporus,Trichaptum.abietinum,Trichoderma.minutisporum/pachybasioides,Trichoderma.pulvinatum,Trichoderma.strictipile,Trichoderma.viride,Tricholomopsis.decora,Trichophaeopsis.bicuspis,Trichosphaeria.notabilis,Tubaria.conspersa,Tubaria.furfuracea,Tubulicrinis.accedens,Tubulicrinis.angustus,Tubulicrinis.borealis,Tubulicrinis.calothtrix,Tubulicrinis.chaetophorus,Tubulicrinis.glebulosus,Tubulicrinis.medius,Tubulicrinis.propinquus,Tubulicrinis.sororius,Tubulicrinis.strangulatus,Tubulicrinis.subulatus,Tulasnella.albida,Tulasnella.allantospora,Tulasnella.brinkmannii,Tulasnella.cf.conidiata,Tulasnella.cystidiophora,Tulasnella.eichleriana,Tulasnella.fuscoviolacea,Tulasnella.pallida,Tulasnella.subglobospora,Tulasnella.tomaculum,Tulasnella.violea,Tylospora.asterophora,Tylospora.fibrillosa,Tympanis.sp1.,Urceolella.sp.nov.,Vaginatispora.cf.fuckelii,Wallrothiella.congregata,Vararia.investiens,Veluticeps.abietina,Xenasma.pulverulentum,Xenasma.rimicola,Xenasma.tulasnelloideum,Xenasmatella.borealis,Xenasmatella.subflavidocrisea,Xenasmatella.vaga,Xenolachne.longicornis,Xeromphalina.campanella,Xeromphalina.picta,Xylodon.asperus,Xylodon.borealis,Xylodon.brevisetus,Xylodon.detriticus,Xylodon.nespori,Xylodon.radula,Xylodon.rimosissimus,Xylodon.sambuci
1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
